47143,44969
47135,44934
47161,46142
47161,44940
47161,47914
48411,47907
48411,45047
47158,46169
48412,46150
48412,47860
47137,47870
47129,46118
47129,47879
46788,47998
47177,47896
47141,47887
47141,47907
47887,47896
47907,45061
47908,47911
47919,44959
47919,44934
47902,45058
47913,47879
47144,45054
47164,47860
47748,45772
47748,44762
47742,48452
47742,45731
47747,44772
47728,45781
47728,44737
48481,47730
48485,44736
48487,44740
48487,47771
48487,45750
48482,47874
48482,45774
47736,44717
47750,48450
47750,45773
48483,45764
48483,45780
47743,45771
47743,44732
47725,48441
47996,48438
46142,44915
46174,44954
46173,45047
46125,47977
46125,45057
46119,44940
46118,44968
46120,44941
46167,44970
48009,46136
46132,44941
46132,44952
46132,47124
47752,45773
47752,45759
44762,45755
47770,48440
47770,48439
44772,45778
44772,47722
44741,48452
44732,45771
44732,45744
44725,48440
44735,48441
47771,45751
44737,45781
44752,48450
44752,48449
45668,45696
45673,45686
45673,45675
48687,45588
45674,45573
46383,44952
46326,44945
46326,45682
48438,45786
48444,45778
45060,44968
45057,44959
45083,46740
45560,45588
45589,45689
45587,45690
48281,45679
45754,45731
46727,45774
48388,48387
44917,46740
44914,44934
44932,44945
44933,51961
44954,46756
46136,46755
46154,46758
